Time, Depth(RAW), Depth(AVG), Velocity(RAW), Velocity(AVG), Temperature(RAW), Battery(RAW), Quartile(RAW), Samples(RAW)
 , mm, mm, mm/s, mm/s, degC, V,  ,  
2018/10/28 00:00:20, 780, 782, 285, 350, 11.37, 12.34, 86, 200
2018/10/28 12:00:20, 778, 778, 317, 313, 11.83, 14.70, 121, 200
2018/10/29 00:00:20, 780, 779, 363, 342, 11.70, 12.39, 80, 200
2018/10/29 12:00:20, 780, 778, 397, 361, 11.97, 14.06, 106, 200
2018/10/30 00:00:20, 778, 779, 323, 368, 11.64, 12.36, 119, 200
2018/10/30 12:00:20, 778, 778, 403, 407, 11.83, 14.70, 112, 200
2018/10/31 00:00:20, 780, 780, 537, 434, 11.70, 12.39, 68, 200
2018/10/31 12:00:20, 780, 778, 397, 436, 11.90, 13.40, 74, 200
2018/11/1 00:00:20, 778, 780, 360, 384, 11.57, 12.36, 93, 200
2018/11/1 12:00:20, 778, 778, 622, 375, 11.70, 13.34, 64, 200
2018/11/2 00:00:20, 775, 779, 287, 407, 11.44, 12.31, 119, 200
2018/11/2 12:00:20, 778, 775, 441, 405, 11.50, 13.21, 80, 200
2018/11/3 00:00:20, 778, 779, 491, 411, 11.37, 12.34, 98, 200
2018/11/3 12:00:20, 778, 774, 284, 448, 11.50, 13.19, 134, 200
2018/11/4 00:00:20, 775, 777, 292, 429, 11.44, 12.34, 78, 200
2018/11/4 12:00:20, 778, 774, 537, 426, 11.50, 14.78, 127, 200
2018/11/5 00:00:20, 775, 777, 450, 442, 11.57, 12.34, 111, 200
2018/11/5 12:00:20, 775, 773, 528, 447, 11.50, 13.29, 109, 200
2018/11/6 00:00:20, 775, 776, 352, 448, 11.44, 12.34, 94, 200
2018/11/6 12:00:20, 775, 772, 517, 444, 11.44, 13.64, 43, 200
2018/11/7 00:00:20, 775, 775, 380, 409, 11.50, 12.34, 91, 200
2018/11/7 12:00:20, 778, 772, 458, 407, 11.57, 13.32, 92, 200
2018/11/8 00:00:20, 772, 774, 416, 429, 11.31, 12.34, 76, 200
2018/11/8 12:00:20, 772, 770, 568, 441, 11.31, 13.24, 80, 200
2018/11/9 00:00:20, 772, 774, 394, 422, 11.24, 12.34, 81, 200
2018/11/9 12:00:20, 772, 769, 395, 441, 11.37, 13.19, 94, 200
2018/11/10 00:00:20, 772, 772, 584, 423, 11.31, 12.34, 70, 200
2018/11/10 12:00:20, 770, 768, 471, 445, 11.44, 13.21, 84, 200
2018/11/11 00:00:20, 770, 772, 590, 432, 11.31, 12.31, 57, 200
2018/11/11 12:00:20, 770, 768, 330, 434, 11.37, 13.32, 149, 200
2018/11/12 00:00:20, 770, 771, 451, 403, 11.17, 12.31, 78, 200
2018/11/12 12:00:20, 767, 766, 358, 422, 11.31, 13.29, 91, 200
2018/11/13 00:00:20, 770, 770, 318, 419, 11.24, 12.31, 89, 200
2018/11/13 12:00:20, 767, 766, 369, 425, 11.31, 14.38, 94, 200
2018/11/14 00:00:20, 767, 770, 280, 416, 11.17, 12.31, 110, 200
2018/11/14 12:00:20, 767, 765, 405, 436, 11.24, 13.29, 75, 200
2018/11/15 00:00:20, 767, 769, 552, 424, 11.17, 12.31, 137, 200
2018/11/15 12:00:20, 767, 765, 526, 419, 11.31, 13.26, 105, 200
2018/11/16 00:00:20, 767, 769, 486, 411, 11.24, 12.34, 84, 200
2018/11/16 12:00:20, 767, 765, 393, 388, 11.37, 13.19, 91, 200
2018/11/17 00:00:20, 767, 768, 226, 387, 11.17, 12.34, 105, 200
2018/11/17 12:00:20, 764, 764, 482, 392, 11.31, 13.26, 73, 200
2018/11/18 00:00:20, 764, 768, 366, 409, 11.17, 12.31, 87, 200
2018/11/18 12:00:20, 764, 763, 318, 406, 11.24, 13.87, 93, 200
2018/11/19 00:00:20, 764, 765, 415, 376, 11.11, 12.34, 86, 200
2018/11/19 12:00:20, 764, 762, 480, 391, 11.17, 14.30, 108, 200
2018/11/20 00:00:20, 764, 766, 309, 405, 11.11, 12.31, 96, 200
2018/11/20 12:00:20, 764, 762, 545, 408, 11.24, 13.26, 69, 200
2018/11/21 00:00:20, 764, 766, 296, 386, 11.24, 12.34, 90, 200
2018/11/21 12:00:20, 762, 762, 244, 406, 11.24, 14.78, 90, 200
2018/11/22 00:00:20, 764, 766, 348, 393, 11.11, 12.31, 128, 200
2018/11/22 12:00:20, 764, 761, 366, 431, 11.17, 13.24, 102, 200
2018/11/23 00:00:20, 764, 765, 402, 406, 11.11, 12.31, 99, 200
2018/11/23 12:00:20, 762, 760, 417, 418, 11.11, 13.24, 112, 200
2018/11/24 00:00:20, 762, 765, 304, 415, 11.17, 12.34, 71, 200
2018/11/24 12:00:20, 762, 760, 402, 436, 11.11, 14.30, 112, 200
2018/11/25 00:00:20, 762, 765, 541, 443, 11.04, 12.31, 71, 200
2018/11/25 12:00:20, 764, 760, 467, 455, 11.17, 13.48, 89, 200
2018/11/26 00:00:20, 762, 766, 226, 417, 11.11, 12.31, 83, 200
2018/11/26 12:00:20, 762, 761, 610, 391, 11.11, 13.21, 116, 200
2018/11/27 00:00:20, 764, 766, 346, 376, 11.11, 12.31, 97, 200
2018/11/27 12:00:20, 764, 761, 469, 401, 11.11, 14.19, 85, 200
2018/11/28 00:00:20, 759, 765, 443, 426, 10.98, 12.28, 94, 200
2018/11/28 12:00:20, 762, 758, 493, 452, 11.04, 13.26, 108, 200
2018/11/29 00:00:20, 762, 764, 369, 460, 11.04, 12.28, 103, 200
2018/11/29 12:00:20, 762, 758, 552, 474, 11.11, 14.38, 97, 200
2018/11/30 00:00:20, 759, 763, 486, 475, 11.11, 12.28, 68, 200
2018/11/30 12:00:20, 757, 756, 623, 473, 11.11, 14.27, 69, 200
2018/12/1 00:00:20, 759, 761, 366, 469, 11.04, 12.28, 86, 200
2018/12/1 12:00:20, 757, 756, 588, 473, 11.11, 14.19, 79, 200
2018/12/2 00:00:20, 759, 760, 320, 448, 11.04, 12.28, 124, 200
2018/12/2 12:00:20, 757, 755, 402, 440, 11.04, 13.26, 89, 200
2018/12/3 00:00:20, 759, 761, 418, 434, 10.98, 12.31, 96, 200
2018/12/3 12:00:20, 759, 756, 366, 443, 11.04, 13.21, 100, 200
2018/12/4 00:00:20, 759, 761, 534, 413, 10.98, 12.28, 124, 200
2018/12/4 12:00:20, 757, 756, 461, 451, 10.98, 13.21, 85, 200
2018/12/5 00:00:20, 759, 761, 469, 448, 11.04, 12.28, 112, 200
2018/12/5 12:00:20, 757, 755, 309, 455, 10.98, 14.51, 90, 200
2018/12/6 00:00:20, 757, 760, 329, 450, 10.98, 12.31, 85, 200
2018/12/6 12:00:20, 757, 755, 588, 453, 11.11, 13.24, 106, 200
2018/12/7 00:00:20, 757, 760, 502, 445, 11.11, 12.34, 92, 200
2018/12/7 12:00:20, 757, 756, 407, 436, 11.11, 13.21, 65, 200
2018/12/8 00:00:20, 757, 759, 326, 432, 11.04, 12.28, 100, 200
2018/12/8 12:00:20, 754, 754, 530, 449, 11.24, 14.46, 86, 200
2018/12/9 00:00:20, 754, 758, 390, 445, 11.04, 12.28, 77, 200
2018/12/9 12:00:20, 754, 752, 393, 456, 11.04, 13.26, 86, 200
2018/12/10 00:00:20, 754, 757, 547, 439, 11.04, 12.28, 73, 200
2018/12/10 12:00:20, 751, 751, 369, 428, 11.04, 13.26, 99, 200
2018/12/11 00:00:20, 751, 756, 416, 402, 10.84, 12.26, 120, 200
2018/12/11 12:00:20, 749, 748, 328, 404, 10.78, 13.26, 83, 200
2018/12/12 00:00:20, 751, 755, 438, 381, 10.91, 12.28, 79, 200
2018/12/12 12:00:20, 751, 750, 271, 354, 11.04, 13.21, 95, 200
2018/12/13 00:00:20, 751, 754, 251, 346, 10.91, 12.28, 95, 200
2018/12/13 12:00:20, 749, 748, 301, 350, 10.84, 13.26, 104, 200
2018/12/14 00:00:20, 749, 754, 321, 382, 10.98, 12.28, 80, 200
2018/12/14 12:00:20, 749, 747, 310, 356, 11.04, 14.27, 94, 200
2018/12/15 00:00:20, 751, 754, 424, 355, 11.17, 12.34, 78, 200
2018/12/15 12:00:20, 751, 750, 337, 345, 11.44, 13.26, 82, 200
2018/12/16 00:00:20, 751, 754, 194, 347, 11.24, 12.31, 83, 200
2018/12/16 12:00:20, 751, 748, 468, 329, 11.31, 14.14, 70, 200
2018/12/17 00:00:20, 749, 752, 223, 334, 11.17, 12.31, 83, 200
2018/12/17 12:00:20, 751, 746, 271, 322, 11.24, 13.21, 98, 200
2018/12/18 00:00:20, 749, 751, 322, 294, 11.11, 12.28, 92, 200
2018/12/18 12:00:20, 751, 747, 423, 291, 11.44, 13.53, 80, 200
2018/12/19 00:00:20, 751, 751, 198, 294, 11.37, 12.34, 99, 200
2018/12/19 12:00:20, 754, 751, 234, 294, 11.64, 13.24, 65, 200
2018/12/20 00:00:20, 749, 753, 385, 295, 11.31, 12.28, 63, 200
2018/12/20 12:00:20, 749, 746, 205, 317, 11.11, 13.24, 73, 200
2018/12/21 00:00:20, 749, 752, 381, 323, 11.04, 12.28, 116, 200
2018/12/21 12:00:20, 746, 745, 278, 311, 11.11, 13.21, 75, 200
2018/12/22 00:00:20, 749, 751, 197, 304, 10.98, 12.26, 124, 200
2018/12/22 12:00:20, 746, 743, 328, 309, 10.84, 14.54, 81, 200
2018/12/23 00:00:20, 746, 749, 384, 337, 10.91, 12.26, 70, 200
2018/12/23 12:00:20, 743, 741, 393, 344, 10.84, 13.24, 97, 200
2018/12/24 00:00:20, 746, 748, 328, 325, 10.98, 12.26, 79, 200
2018/12/24 12:00:20, 746, 742, 300, 319, 10.84, 13.24, 109, 200
2018/12/25 00:00:20, 749, 751, 192, 321, 10.91, 12.28, 80, 200
2018/12/25 12:00:20, 749, 746, 280, 305, 10.91, 14.32, 86, 200
2018/12/26 00:00:20, 749, 754, 388, 299, 10.98, 12.26, 95, 200
2018/12/26 12:00:20, 749, 747, 402, 312, 10.91, 13.26, 89, 200
2018/12/27 00:00:20, 751, 755, 339, 333, 10.84, 12.26, 94, 200
2018/12/27 12:00:20, 751, 749, 500, 350, 10.78, 13.26, 84, 200
2018/12/28 00:00:20, 754, 757, 321, 352, 10.84, 12.26, 105, 200
2018/12/28 12:00:20, 751, 750, 282, 360, 10.78, 13.26, 92, 200
2018/12/29 00:00:20, 757, 757, 238, 368, 10.91, 12.28, 65, 200
2018/12/29 12:00:20, 757, 754, 267, 368, 11.04, 13.34, 60, 200
2018/12/30 00:00:20, 757, 758, 316, 365, 10.84, 12.28, 112, 200
2018/12/30 12:00:20, 754, 751, 478, 358, 10.84, 14.51, 87, 200
2018/12/31 00:00:20, 754, 757, 247, 352, 10.84, 12.26, 93, 200
2018/12/31 12:00:20, 751, 750, 236, 327, 10.78, 13.21, 104, 200
2019/1/1 00:00:20, 754, 757, 274, 326, 10.84, 12.26, 125, 200
2019/1/1 12:00:20, 751, 749, 160, 334, 10.91, 14.06, 80, 200
2019/1/2 00:00:20, 749, 755, 456, 334, 10.91, 12.26, 78, 200
2019/1/2 12:00:20, 749, 747, 253, 348, 10.84, 13.24, 85, 200
2019/1/3 00:00:20, 749, 754, 182, 347, 10.91, 12.28, 84, 200
2019/1/3 12:00:20, 749, 746, 181, 346, 10.98, 14.27, 83, 200
2019/1/4 00:00:20, 743, 750, 234, 333, 10.98, 12.26, 107, 200
2019/1/4 12:00:20, 741, 739, 348, 320, 10.84, 14.32, 101, 200
2019/1/5 00:00:20, 741, 745, 369, 322, 10.78, 12.26, 87, 200
2019/1/5 12:00:20, 738, 735, 165, 316, 10.78, 13.34, 112, 200
2019/1/6 00:00:20, 741, 744, 278, 296, 10.98, 12.26, 99, 200
2019/1/6 12:00:20, 735, 735, 345, 297, 10.91, 14.19, 71, 200
2019/1/7 00:00:20, 738, 743, 328, 287, 10.98, 12.26, 88, 200
2019/1/7 12:00:20, 735, 734, 217, 300, 10.91, 13.26, 66, 200
2019/1/8 00:00:20, 738, 743, 390, 292, 11.11, 12.26, 125, 200
2019/1/8 12:00:20, 741, 736, 199, 285, 11.24, 13.79, 113, 200
2019/1/9 00:00:20, 738, 741, 243, 284, 11.04, 12.28, 94, 200
2019/1/9 12:00:20, 738, 734, 218, 287, 11.24, 13.24, 115, 200
2019/1/10 00:00:20, 738, 742, 250, 235, 11.04, 12.26, 97, 200
2019/1/10 12:00:20, 741, 734, 234, 233, 11.24, 13.32, 76, 200
2019/1/11 00:00:20, 735, 740, 207, 220, 10.98, 12.28, 77, 200
2019/1/11 12:00:20, 733, 730, 262, 254, 10.91, 13.21, 97, 200
2019/1/12 00:00:20, 735, 739, 394, 257, 10.91, 12.26, 82, 200
2019/1/12 12:00:20, 733, 730, 180, 266, 10.98, 13.26, 86, 200
2019/1/13 00:00:20, 733, 739, 202, 252, 10.98, 12.26, 101, 200
2019/1/13 12:00:20, 733, 730, 220, 253, 10.91, 13.24, 75, 200
2019/1/14 00:00:20, 735, 739, 237, 261, 11.04, 12.26, 80, 200
2019/1/14 12:00:20, 733, 730, 252, 275, 10.98, 13.21, 127, 200
2019/1/15 00:00:20, 735, 739, 493, 285, 10.98, 12.26, 80, 200
2019/1/15 12:00:20, 735, 731, 484, 303, 10.98, 13.26, 75, 200
2019/1/16 00:00:20, 738, 741, 214, 306, 10.98, 12.26, 92, 200
2019/1/16 12:00:20, 738, 732, 331, 301, 10.98, 13.24, 85, 200
2019/1/17 00:00:20, 735, 742, 217, 263, 11.11, 12.23, 94, 200
2019/1/17 12:00:20, 735, 732, 433, 276, 10.98, 14.32, 62, 200
2019/1/18 00:00:20, 738, 740, 407, 317, 11.11, 12.28, 106, 200
2019/1/18 12:00:20, 735, 731, 379, 341, 10.98, 14.25, 87, 200
2019/1/19 00:00:20, 735, 740, 425, 381, 11.04, 12.26, 145, 200
2019/1/19 12:00:20, 733, 731, 261, 393, 11.04, 13.21, 86, 200
2019/1/20 00:00:20, 733, 738, 309, 386, 10.98, 12.23, 106, 200
2019/1/20 12:00:20, 733, 729, 349, 368, 11.04, 14.35, 89, 200
2019/1/21 00:00:20, 733, 740, 365, 383, 11.04, 12.23, 105, 200
2019/1/21 12:00:20, 733, 730, 409, 389, 10.98, 13.34, 80, 200
