Time, Depth(RAW), Depth(AVG), Velocity(RAW), Velocity(AVG), Temperature(RAW), Battery(RAW), Quartile(RAW), Samples(RAW)
 , mm, mm, mm/s, mm/s, degC, V,  ,  
2018-6-19 12:00:20, 472, 471, 118, 126, 13.09, 12.66, 221, 114
2018-6-20 00:00:20, 464, 468, 337, 126, 13.02, 12.55, 182, 98
2018-6-20 12:00:20, 461, 464, 66, 135, 13.15, 12.97, 220, 47
2018-6-21 00:00:20, 461, 471, 99, 146, 13.02, 12.39, 255, 74
2018-6-21 12:00:20, 461, 460, 304, 190, 13.15, 12.87, 395, 21
2018-6-22 00:00:20, 472, 472, 66, 156, 13.02, 12.55, 147, 7
2018-6-22 12:00:20, 472, 475, 72, 76, 13.22, 13.24, 222, 5
2018-6-23 00:00:20, 472, 473, 64, 81, 13.02, 12.55, 311, 8
2018-6-23 12:00:20, 472, 470, 132, 82, 13.15, 13.19, 300, 30
2018-6-24 00:00:20, 469, 474, 101, 81, 13.02, 12.52, 171, 36
2018-6-24 12:00:20, 469, 467, 78, 89, 13.22, 13.21, 151, 66
2018-6-25 00:00:20, 469, 473, 84, 87, 13.02, 12.55, 205, 71
2018-6-25 12:00:20, 466, 467, 83, 87, 13.15, 13.00, 291, 71
2018-6-26 00:00:20, 464, 467, 59, 73, 13.02, 12.50, 287, 20
2018-6-26 12:00:20, 469, 466, 59, 96, 13.09, 12.68, 183, 40
2018-6-27 00:00:20, 464, 467, 95, 82, 13.02, 12.52, 212, 13
2018-6-27 12:00:20, 464, 462, 57, 83, 13.09, 12.92, 135, 14
2018-6-28 00:00:20, 461, 466, 72, 91, 13.02, 12.52, 240, 17
2018-6-28 12:00:20, 474, 466, 106, 82, 13.09, 12.81, 144, 26
2018-6-29 00:00:20, 466, 471, 70, 93, 13.02, 12.50, 223, 12
2018-6-29 12:00:20, 466, 465, 85, 91, 13.22, 13.21, 252, 34
2018-6-30 00:00:20, 469, 470, 88, 82, 13.02, 12.52, 192, 34
2018-6-30 12:00:20, 472, 469, 69, 96, 13.02, 12.58, 231, 50
2018-7-1 00:00:20, 469, 476, 110, 90, 13.02, 12.34, 131, 11
2018-7-1 12:00:20, 469, 468, 75, 93, 13.15, 13.00, 183, 33
2018-7-2 00:00:20, 469, 470, 57, 84, 13.02, 12.47, 151, 4
2018-7-2 12:00:20, 477, 470, 66, 84, 13.15, 12.95, 156, 20
2018-7-3 00:00:20, 469, 472, 76, 81, 13.02, 12.47, 117, 33
2018-7-3 12:00:20, 477, 472, 106, 91, 13.15, 13.21, 162, 9
2018-7-4 00:00:20, 466, 469, 120, 80, 13.02, 12.52, 129, 2
2018-7-4 12:00:20, 464, 465, 49, 80, 13.15, 13.05, 162, 31
2018-7-5 00:00:20, 466, 468, 104, 85, 13.02, 12.50, 128, 54
2018-7-5 12:00:20, 464, 467, 105, 91, 13.15, 13.16, 123, 35
2018-7-6 00:00:20, 466, 467, 62, 84, 13.09, 12.55, 133, 10
2018-7-6 12:00:20, 466, 467, 103, 83, 13.22, 13.24, 164, 31
2018-7-7 00:00:20, 466, 466, 64, 84, 13.02, 12.52, 258, 1
2018-7-7 12:00:20, 466, 466, 110, 101, 13.15, 12.92, 388, 86
2018-7-8 00:00:20, 466, 467, 100, 109, 13.02, 12.50, 249, 25
2018-7-8 12:00:20, 469, 466, 122, 86, 13.15, 13.08, 183, 47
2018-7-9 00:00:20, 466, 470, 66, 87, 13.02, 12.50, 369, 54
2018-7-9 12:00:20, 474, 470, 65, 77, 13.15, 13.05, 121, 0
2018-7-10 00:00:20, 464, 474, 91, 80, 13.02, 12.50, 234, 14
2018-7-10 12:00:20, 469, 468, 93, 87, 13.15, 13.19, 224, 38
2018-7-11 00:00:20, 466, 468, 101, 85, 13.02, 12.44, 107, 13
2018-7-11 12:00:20, 469, 466, 68, 93, 13.15, 12.95, 204, 1
2018-7-12 00:00:20, 469, 467, 88, 88, 13.02, 12.47, 144, 44
2018-7-12 12:00:20, 469, 467, 82, 86, 13.15, 13.29, 281, 11
2018-7-13 00:00:20, 469, 470, 68, 95, 13.02, 12.47, 219, 35
2018-7-13 12:00:20, 469, 468, 106, 90, 13.02, 12.55, 342, 4
2018-7-14 00:00:20, 472, 473, 102, 112, 13.02, 12.52, 191, 35
2018-7-14 12:00:20, 464, 468, 95, 172, 13.09, 12.79, 134, 4
2018-7-15 00:00:20, 469, 469, 76, 150, 13.02, 12.44, 113, 45
2018-7-15 12:00:20, 466, 472, 132, 90, 13.09, 12.81, 243, 30
2018-7-16 00:00:20, 469, 471, 64, 93, 13.02, 12.42, 164, 61
2018-7-16 12:00:20, 472, 473, 90, 119, 13.15, 13.16, 243, 15
2018-7-17 00:00:20, 469, 472, 93, 108, 13.02, 12.52, 231, 40
2018-7-17 12:00:20, 472, 473, 52, 103, 13.15, 13.16, 182, 17
2018-7-18 00:00:20, 472, 470, 377, 102, 13.02, 12.50, 855, 26
2018-7-18 12:00:20, 474, 471, 111, 131, 13.09, 12.71, 168, 15
2018-7-19 00:00:20, 464, 471, 112, 109, 13.02, 12.52, 202, 42
2018-7-19 12:00:20, 474, 473, 131, 99, 13.15, 13.11, 377, 28
2018-7-20 00:00:20, 474, 476, 72, 124, 13.02, 12.52, 217, 65
2018-7-20 12:00:20, 474, 472, 190, 146, 13.09, 12.66, 106, 41
2018-7-21 00:00:20, 469, 477, 76, 132, 13.02, 12.52, 236, 21
2018-7-21 12:00:20, 477, 476, 78, 107, 13.09, 12.84, 413, 41
2018-7-22 00:00:20, 474, 473, 34, 103, 13.02, 12.50, 180, 47
2018-7-22 12:00:20, 472, 476, 103, 95, 13.15, 13.21, 139, 16
2018-7-23 00:00:20, 474, 479, 84, 139, 13.02, 12.55, 262, 49
2018-7-23 12:00:20, 479, 479, 270, 108, 13.15, 13.13, 408, 24
2018-7-24 00:00:20, 479, 482, 94, 211, 13.02, 12.42, 120, 16
2018-7-24 12:00:20, 479, 480, 119, 220, 13.15, 13.03, 342, 38
2018-7-25 00:00:20, 474, 482, 96, 193, 13.02, 12.47, 347, 32
2018-7-25 12:00:20, 487, 483, 62, 108, 13.02, 12.55, 383, 22
